transaction_id,customer_id,product_category,purchase_value,discount_used,purchase_date,is_refunded,refund_date,refund_reason
536,2129,fashion,69.91,0,2019-07-13,0,,
537,9776,fashion,156.94,0,2024-01-08,0,,
538,3661,electronics,746.12,1,2022-02-21,0,,
539,8199,home,414.1,1,2021-03-20,0,,
540,154,toys,44.14,1,2019-03-14,0,,
541,9062,beauty,231.11,1,2019-06-09,1,1561420800000000000,late_delivery
542,500,toys,70.74,1,2020-03-31,0,,
543,2040,electronics,560.96,0,2023-08-20,0,,
544,9616,sports,23.8,1,2022-03-29,0,,
545,8247,electronics,417.67,0,2024-06-07,0,,
546,8783,fashion,166.39,0,2024-02-24,0,,
547,4445,home,356.27,0,2021-01-15,0,,
548,9133,toys,61.61,1,2021-03-06,0,,
549,7771,home,189.63,0,2019-05-04,0,,
550,7581,beauty,216.36,0,2019-04-16,0,,
551,7976,home,337.29,0,2023-08-12,0,,
552,3262,toys,22.49,0,2023-06-25,0,,
553,164,electronics,1167.13,1,2024-12-06,0,,
554,1181,beauty,119.13,0,2022-08-23,0,,
555,8012,sports,112.2,0,2023-02-16,0,,
556,2930,toys,35.84,0,2021-12-10,0,,
557,1956,fashion,34.68,0,2024-09-05,0,,
558,7972,fashion,119.99,0,2022-11-02,0,,
559,6160,electronics,400.56,0,2024-12-20,0,,
560,7913,sports,244.93,0,2022-08-21,0,,
561,2571,beauty,130.36,1,2022-08-31,0,,
562,5262,beauty,148.4,1,2022-09-17,0,,
563,6671,beauty,201.0,0,2024-08-30,0,,
564,4560,toys,63.33,1,2023-07-09,1,1690502400000000000,late_delivery
565,3442,electronics,392.67,1,2019-01-01,0,,
566,9253,beauty,290.56,0,2020-04-26,0,,
567,8301,home,326.27,0,2020-08-28,0,,
568,6126,toys,10.39,1,2022-09-24,1,1665532800000000000,wrong_item
569,1685,electronics,586.4,0,2019-10-05,0,,
570,1224,fashion,89.89,0,2020-10-10,0,,
571,1367,fashion,149.47,0,2020-12-16,0,,
572,1968,toys,31.36,0,2022-04-19,0,,
573,7500,toys,33.19,0,2020-02-11,0,,
574,2405,sports,39.74,0,2019-12-13,0,,
575,3599,electronics,447.72,0,2022-03-09,0,,
576,2008,sports,220.75,0,2022-10-24,0,,
577,7966,fashion,121.56,0,2023-09-19,0,,
578,9588,fashion,33.02,1,2019-03-10,0,,
579,499,toys,18.03,0,2024-04-24,1,1715212800000000000,changed_mind
580,7432,fashion,80.31,0,2024-03-21,1,1713052800000000000,damaged
581,6875,electronics,930.95,0,2021-05-23,0,,
582,4788,home,423.14,0,2019-02-09,0,,
583,8466,beauty,24.09,0,2019-03-01,1,1553644800000000000,damaged
584,1942,fashion,72.64,0,2023-09-19,0,,
585,3776,home,235.16,0,2022-04-02,0,,
586,9112,fashion,165.78,0,2021-02-07,0,,
587,2172,toys,45.1,1,2024-07-19,0,,
588,9891,home,164.06,0,2020-01-15,0,,
589,9495,toys,37.3,0,2024-02-03,1,1707004800000000000,wrong_item
590,8646,electronics,608.26,0,2021-11-22,0,,
591,1033,beauty,207.6,0,2024-09-25,0,,
592,7876,electronics,193.14,1,2023-04-30,0,,
593,5256,home,219.15,1,2020-02-03,0,,
594,2326,toys,55.26,0,2023-07-11,1,1691366400000000000,changed_mind
595,9596,sports,99.33,0,2020-09-05,0,,
596,1441,home,312.21,1,2024-10-07,0,,
597,3051,sports,120.04,0,2020-05-08,0,,
598,2137,sports,232.44,1,2019-11-15,0,,
599,6852,toys,14.24,0,2024-12-27,0,,
600,3231,fashion,166.87,1,2023-01-25,0,,
601,8263,home,118.94,0,2019-07-05,1,1562716800000000000,changed_mind
602,3550,toys,21.1,0,2022-09-23,1,1665878400000000000,late_delivery
603,6566,sports,255.38,0,2021-09-28,0,,
604,6446,fashion,159.09,0,2020-12-12,0,,
605,1837,beauty,46.03,1,2021-06-07,0,,
606,7602,beauty,274.44,1,2020-01-26,0,,
607,9333,sports,96.52,0,2021-09-30,0,,
608,1908,fashion,118.98,0,2022-01-05,0,,
609,6547,beauty,39.21,0,2023-04-19,0,,
610,6725,electronics,549.69,0,2022-05-03,0,,
611,3156,toys,41.55,0,2021-10-04,0,,
612,1771,beauty,187.95,0,2022-04-01,0,,
613,7351,fashion,104.04,0,2022-12-11,0,,
614,6827,home,252.29,1,2024-03-16,0,,
615,5878,toys,77.17,0,2023-11-10,0,,
616,3032,toys,22.95,0,2022-06-06,0,,
617,1142,fashion,45.28,1,2020-05-20,0,,
618,4182,sports,219.76,0,2020-05-08,0,,
619,61,toys,15.22,0,2021-11-24,0,,
620,6618,home,262.13,0,2022-02-08,0,,
621,7416,beauty,155.53,1,2024-04-08,0,,
622,8687,sports,106.81,0,2023-11-29,0,,
623,4037,electronics,1126.97,1,2021-04-12,0,,
624,9718,toys,29.78,1,2024-05-23,1,1717891200000000000,wrong_item
625,1793,toys,30.19,0,2024-07-05,0,,
626,6036,fashion,57.49,0,2024-02-01,0,,
627,9760,fashion,43.33,0,2022-07-01,0,,
628,1782,fashion,78.24,1,2022-06-25,0,,
629,8717,fashion,128.94,0,2021-02-01,0,,
630,1088,toys,61.95,0,2019-12-28,0,,
631,8357,sports,247.76,0,2019-12-17,0,,
632,5314,toys,23.83,1,2022-10-12,1,1667347200000000000,damaged
633,3828,beauty,29.98,1,2024-10-17,0,,
634,5377,electronics,1173.42,0,2023-04-15,0,,
635,3143,sports,24.01,0,2019-11-18,0,,
636,9648,toys,77.25,0,2022-10-31,0,,
637,5829,toys,68.02,0,2022-02-03,0,,
638,4634,beauty,275.38,0,2022-12-05,0,,
639,1521,home,218.11,0,2021-08-27,0,,
640,1200,sports,75.22,1,2024-09-08,0,,
641,2345,beauty,189.81,0,2024-02-09,0,,
642,1296,electronics,928.31,0,2022-10-17,0,,
643,6362,home,100.2,0,2019-08-10,0,,
644,8551,beauty,243.33,0,2022-08-10,0,,
645,9157,toys,24.6,0,2021-04-23,0,,
646,2995,electronics,666.26,0,2020-04-26,0,,
647,5320,toys,69.95,0,2021-10-27,0,,
648,504,beauty,74.16,0,2019-06-16,0,,
649,1152,beauty,87.73,0,2021-01-28,1,1613779200000000000,wrong_item
650,6201,fashion,30.04,0,2024-12-05,0,,
651,1459,toys,20.26,0,2020-11-05,0,,
652,7637,fashion,43.44,0,2023-07-30,0,,
653,2881,sports,76.96,0,2020-06-21,1,1594512000000000000,wrong_item
654,5931,toys,30.03,0,2022-03-25,0,,
655,4111,fashion,150.4,0,2024-11-11,0,,
656,4206,beauty,276.41,0,2024-12-20,0,,
657,85,toys,38.44,1,2021-09-13,0,,
658,4247,home,98.98,0,2021-06-22,0,,
659,414,fashion,55.81,0,2021-09-16,1,1633392000000000000,late_delivery
660,3788,electronics,923.02,1,2023-01-18,0,,
661,9934,beauty,209.68,1,2023-10-17,0,,
662,6861,beauty,290.82,1,2024-02-13,0,,
663,4382,sports,24.06,0,2019-03-10,0,,
664,1879,fashion,140.12,0,2020-05-14,0,,
665,3914,sports,161.62,1,2020-05-23,0,,
666,1651,sports,272.75,1,2019-01-15,0,,
667,2187,fashion,112.19,0,2022-12-09,0,,
668,2250,beauty,145.07,0,2020-08-22,0,,
669,784,fashion,126.54,0,2021-10-10,0,,
670,2582,home,423.42,1,2024-03-02,0,,
671,6337,home,169.95,0,2022-04-23,0,,
672,4299,fashion,37.2,0,2024-06-21,0,,
673,6463,fashion,89.28,0,2023-12-16,0,,
674,4682,beauty,80.07,1,2021-10-03,0,,
675,3088,sports,140.27,1,2019-08-12,1,1567814400000000000,damaged
676,134,toys,79.37,0,2021-07-14,0,,
677,7196,home,304.1,1,2022-08-18,0,,
678,4895,beauty,214.21,0,2022-10-27,0,,
679,7823,beauty,209.82,1,2024-07-02,0,,
680,8753,home,417.52,0,2020-08-19,1,1598745600000000000,changed_mind
681,5797,beauty,284.36,1,2021-10-10,0,,
682,2593,home,343.06,0,2019-11-11,0,,
683,4760,fashion,96.18,0,2020-03-24,0,,
684,5343,electronics,483.72,0,2021-01-08,0,,
685,8159,home,205.73,1,2019-10-04,0,,
686,862,toys,33.41,1,2021-03-14,0,,
687,4346,beauty,110.85,1,2021-04-04,0,,
688,5869,beauty,214.5,0,2021-12-22,0,,
689,1295,home,310.35,1,2019-12-08,0,,
690,6294,electronics,362.09,1,2023-02-17,0,,
691,829,beauty,291.5,1,2023-10-02,0,,
692,3594,sports,139.76,1,2022-08-29,0,,
693,8233,electronics,744.39,0,2020-03-30,0,,
694,5750,beauty,216.73,0,2024-03-04,0,,
695,6893,sports,191.83,0,2023-06-04,0,,
696,7893,electronics,476.6,0,2023-04-07,0,,
697,6133,beauty,243.36,0,2019-04-02,0,,
698,6042,home,90.67,1,2020-05-05,0,,
699,307,fashion,111.04,0,2021-06-03,0,,
700,3217,sports,96.53,0,2020-02-16,0,,
701,9169,beauty,192.41,1,2024-07-09,0,,
702,3916,beauty,81.04,1,2021-02-27,0,,
703,1013,fashion,143.55,0,2020-02-13,0,,
704,4223,toys,25.93,0,2022-08-22,1,1661299200000000000,damaged
705,3322,beauty,269.31,0,2020-10-12,0,,
706,5825,sports,261.24,1,2024-10-30,0,,
707,5648,beauty,121.47,0,2023-08-06,0,,
708,8629,home,217.48,0,2019-01-24,0,,
709,6488,sports,216.42,0,2023-02-01,1,1676851200000000000,late_delivery
710,2200,home,81.57,1,2022-12-28,0,,
711,799,fashion,32.95,0,2021-01-28,0,,
712,6678,home,102.71,0,2021-03-17,0,,
713,4960,fashion,110.0,0,2024-02-16,0,,
714,6465,fashion,43.84,1,2021-03-18,0,,
715,1725,sports,97.73,0,2019-06-11,0,,
716,1608,sports,201.14,0,2020-09-09,0,,
717,1927,home,47.19,0,2022-07-08,0,,
718,8155,electronics,339.25,0,2023-03-05,0,,
719,167,beauty,280.38,0,2022-01-23,0,,
720,705,fashion,126.17,1,2023-11-11,0,,
721,5889,sports,105.55,0,2019-03-07,0,,
722,368,fashion,27.25,0,2020-03-18,0,,
723,1347,electronics,765.35,1,2023-03-13,0,,
724,2869,fashion,55.66,1,2021-01-14,0,,
725,2856,beauty,288.85,0,2022-10-11,0,,
726,1044,beauty,212.35,1,2024-07-07,1,1720656000000000000,late_delivery
727,4234,sports,292.75,1,2022-09-29,0,,
728,2412,electronics,1041.34,0,2022-10-23,0,,
729,4311,toys,43.81,0,2020-07-26,0,,
730,7672,toys,56.87,0,2023-06-25,0,,
731,3218,sports,247.39,0,2019-07-12,0,,
732,1947,fashion,112.51,0,2024-08-16,0,,
733,4271,home,68.28,1,2023-08-13,0,,
734,436,toys,42.93,0,2020-07-15,0,,
735,5989,fashion,40.89,1,2019-12-15,0,,
736,7002,beauty,220.16,0,2021-05-13,0,,
737,6881,home,353.09,0,2023-07-26,1,1691625600000000000,damaged
738,2240,electronics,1192.55,0,2022-02-20,0,,
739,1303,electronics,810.25,1,2023-11-27,0,,
740,7274,electronics,990.14,1,2021-11-08,0,,
741,3999,fashion,62.93,0,2024-02-27,0,,
742,4276,home,196.41,0,2021-09-22,0,,
743,7598,home,461.83,0,2022-11-30,0,,
744,7086,toys,62.86,0,2021-09-29,0,,
745,2958,fashion,124.84,0,2019-07-29,0,,
746,5967,beauty,91.13,0,2019-05-10,0,,
747,2081,home,361.35,0,2022-05-24,0,,
748,753,toys,72.07,1,2022-12-02,0,,
749,5914,toys,26.16,0,2023-04-11,0,,
750,1535,home,364.82,0,2023-07-04,0,,
751,8810,electronics,563.38,0,2021-08-18,0,,
752,3653,sports,53.25,0,2022-05-29,0,,
753,2378,electronics,951.63,0,2022-02-26,1,1646438400000000000,late_delivery
754,2756,home,116.88,0,2023-01-21,1,1674518400000000000,changed_mind
755,4419,beauty,90.81,0,2021-07-15,0,,
756,9332,toys,64.81,0,2023-09-20,0,,
757,3138,beauty,227.8,0,2022-06-11,0,,
758,4875,beauty,91.17,0,2019-04-23,0,,
759,6556,electronics,1138.01,1,2021-06-29,0,,
760,5263,electronics,376.05,0,2020-09-20,0,,
761,3923,beauty,298.21,0,2021-01-02,0,,
762,7992,electronics,924.79,0,2021-03-22,0,,
763,4807,sports,129.9,1,2023-05-22,0,,
764,1190,fashion,40.86,1,2019-03-22,0,,
765,5583,beauty,109.74,0,2023-04-28,0,,
766,5871,electronics,353.43,1,2019-08-31,0,,
767,4154,fashion,119.49,0,2023-10-15,0,,
768,7314,toys,34.98,1,2023-04-13,0,,
769,6691,toys,30.65,0,2021-08-17,0,,
770,6515,sports,232.0,0,2023-10-21,0,,
771,7727,beauty,84.57,0,2020-09-09,0,,
772,9163,home,309.97,0,2022-12-31,0,,
773,5628,electronics,354.33,0,2023-12-19,0,,
774,1950,toys,60.04,0,2019-11-19,0,,
775,3205,home,327.56,1,2019-04-16,0,,
776,7069,sports,243.48,1,2019-08-16,0,,
777,2944,fashion,30.96,0,2023-11-14,0,,
778,382,fashion,53.62,0,2023-04-01,0,,
779,3711,fashion,44.71,1,2024-05-07,0,,
780,8337,toys,23.34,1,2023-01-05,0,,
781,9616,beauty,48.84,0,2019-05-06,0,,
782,4640,fashion,109.93,0,2020-01-20,0,,
783,3638,fashion,114.95,0,2019-06-27,0,,
784,7873,home,428.01,0,2021-03-25,0,,
785,9263,sports,136.97,1,2022-08-08,0,,
786,8545,electronics,709.0,0,2020-12-27,0,,
787,7926,sports,297.57,0,2023-12-28,1,1706227200000000000,late_delivery
788,2351,fashion,105.1,0,2019-09-05,0,,
789,3898,fashion,111.77,1,2024-03-12,0,,
790,5113,sports,298.86,1,2024-07-19,0,,
791,7648,toys,79.59,0,2023-07-14,0,,
792,2463,toys,39.68,0,2024-08-02,0,,
793,7340,electronics,816.69,1,2019-02-09,0,,
794,5950,toys,43.66,0,2019-01-29,0,,
795,8672,sports,221.8,0,2023-10-05,0,,
796,4823,toys,75.69,0,2019-06-28,0,,
797,984,sports,106.7,0,2019-02-13,0,,
798,3383,toys,67.32,1,2024-12-15,0,,
799,5085,fashion,124.78,0,2019-12-28,0,,
800,7721,beauty,98.45,0,2021-01-08,1,1611964800000000000,changed_mind
801,2679,beauty,243.24,1,2024-07-05,0,,
802,7037,electronics,598.49,0,2022-02-11,0,,
803,8374,sports,53.71,1,2024-12-26,0,,
804,4230,home,496.97,0,2023-07-06,0,,
805,9521,sports,139.18,0,2021-07-23,0,,
806,5072,beauty,171.63,0,2023-07-16,0,,
807,4058,beauty,246.23,0,2023-09-25,0,,
808,2033,sports,289.05,0,2024-12-26,0,,
809,6748,beauty,264.41,0,2019-10-15,0,,
810,5394,toys,46.75,1,2021-02-08,0,,
811,3216,home,291.02,1,2022-10-04,1,1666483200000000000,wrong_item
812,7268,electronics,444.93,1,2019-01-14,0,,
813,459,toys,42.4,0,2022-09-14,0,,
814,5722,electronics,1144.18,0,2020-01-31,0,,
815,5610,sports,223.54,0,2021-06-17,0,,
816,7432,beauty,23.33,0,2023-08-30,0,,
817,4525,home,93.59,0,2023-09-29,0,,
818,902,electronics,1120.0,0,2020-08-25,0,,
819,1225,beauty,257.64,0,2021-06-09,1,1625529600000000000,damaged
820,9358,toys,44.03,0,2023-08-07,0,,
821,3796,toys,53.19,0,2021-04-22,1,1620259200000000000,changed_mind
822,4991,home,173.24,0,2023-08-18,0,,
823,5951,toys,65.5,0,2022-08-11,0,,
824,9413,sports,188.93,1,2020-08-20,0,,
825,4473,toys,58.64,1,2024-10-30,0,,
826,7627,electronics,543.66,0,2021-02-07,0,,
827,5520,beauty,140.52,0,2024-06-12,1,1718496000000000000,damaged
828,9118,home,135.53,0,2020-08-10,0,,
829,618,beauty,285.45,0,2023-10-13,0,,
830,599,electronics,1143.88,0,2019-06-30,0,,
831,3499,fashion,150.84,0,2023-11-17,0,,
832,9567,beauty,281.96,1,2024-12-19,0,,
833,8193,sports,206.29,0,2024-05-21,0,,
834,949,toys,26.43,0,2023-08-14,0,,
835,8528,beauty,232.86,0,2020-02-24,1,1583625600000000000,changed_mind
836,5291,home,189.63,1,2019-07-31,0,,
837,1951,sports,143.33,1,2020-01-27,0,,
838,2567,toys,29.2,1,2021-12-25,0,,
839,3703,toys,39.65,0,2023-03-18,0,,
840,2255,home,352.49,1,2020-03-09,0,,
841,6400,electronics,266.14,1,2019-12-21,0,,
842,8295,beauty,49.46,0,2020-09-07,0,,
843,4679,home,354.53,0,2021-10-03,0,,
844,8288,home,398.61,1,2022-08-19,0,,
845,4298,fashion,108.23,1,2019-04-22,0,,
846,7720,electronics,340.72,0,2024-05-06,0,,
847,6996,electronics,602.29,0,2020-11-15,0,,
848,6419,fashion,141.31,1,2024-04-10,0,,
849,7791,electronics,870.02,0,2023-09-26,0,,
850,4278,toys,17.69,0,2020-01-10,1,1580774400000000000,late_delivery
851,3616,fashion,175.06,0,2023-12-25,0,,
852,2905,fashion,55.74,0,2022-02-16,0,,
853,6128,fashion,55.26,1,2024-12-28,0,,
854,9015,sports,148.76,1,2023-12-24,0,,
855,8321,toys,32.91,0,2020-01-19,0,,
856,6489,home,492.63,0,2021-12-10,0,,
857,2988,electronics,230.31,0,2022-11-06,0,,
858,9784,fashion,69.03,0,2023-08-17,0,,
859,5499,beauty,127.16,1,2022-09-03,0,,
860,6286,beauty,158.17,0,2022-05-26,0,,
861,9770,toys,11.15,0,2020-04-04,1,1587427200000000000,changed_mind
862,4597,beauty,43.06,0,2024-05-11,1,1717286400000000000,damaged
863,6547,toys,28.05,0,2019-11-27,0,,
864,6095,home,294.84,0,2022-12-27,0,,
865,2662,beauty,234.98,0,2024-07-26,0,,
866,1553,toys,58.05,0,2019-04-01,0,,
867,2645,home,300.83,1,2022-02-01,1,1643760000000000000,changed_mind
868,896,toys,37.81,0,2021-02-18,1,1613952000000000000,wrong_item
869,5141,beauty,263.79,0,2021-03-09,0,,
870,914,sports,148.74,0,2023-07-05,0,,
871,7132,home,177.66,1,2019-11-13,0,,
872,6123,beauty,196.21,1,2019-03-26,0,,
873,1655,sports,213.79,0,2019-01-19,0,,
874,9576,home,223.3,0,2020-12-13,0,,
875,8528,toys,11.97,0,2021-06-19,0,,
876,865,electronics,248.84,0,2021-04-09,0,,
877,2631,fashion,155.3,1,2022-12-08,0,,
878,284,fashion,29.05,0,2022-11-21,0,,
879,4209,toys,51.44,0,2020-01-17,0,,
880,6612,toys,22.86,0,2023-12-21,0,,
881,5080,beauty,84.1,0,2021-12-15,0,,
882,5455,home,165.73,1,2023-05-20,0,,
883,4297,toys,12.68,0,2023-02-22,0,,
884,6211,toys,22.41,0,2022-11-20,0,,
885,9309,fashion,124.08,0,2019-04-10,1,1556668800000000000,damaged
886,1203,sports,159.64,1,2024-05-09,0,,
887,5501,home,406.77,0,2023-01-30,0,,
888,4602,sports,37.15,1,2023-10-10,0,,
889,852,electronics,1083.34,1,2023-11-25,0,,
890,8761,toys,79.75,0,2024-09-07,0,,
891,8742,fashion,22.52,0,2021-01-23,0,,
892,8719,electronics,1166.02,0,2019-11-22,0,,
893,8371,electronics,397.66,1,2022-08-06,0,,
894,315,toys,58.48,0,2019-12-05,0,,
895,9667,electronics,457.11,1,2021-04-14,1,1620086400000000000,damaged
896,8347,beauty,166.11,0,2021-09-23,0,,
897,5392,electronics,685.94,0,2022-09-19,0,,
898,5595,sports,121.11,0,2023-04-06,0,,
899,9758,electronics,903.42,1,2020-04-13,0,,
900,5880,beauty,187.9,1,2022-06-09,0,,
901,7766,electronics,683.69,0,2019-03-12,0,,
902,3533,electronics,1181.98,0,2021-06-09,0,,
903,9177,sports,283.2,0,2021-12-25,0,,
904,6858,sports,287.52,0,2020-09-16,0,,
905,7792,fashion,161.01,0,2019-03-08,0,,
906,7025,fashion,60.82,0,2019-05-16,0,,
907,1880,fashion,76.0,1,2019-05-10,0,,
908,9380,fashion,56.97,1,2024-12-05,0,,
909,382,electronics,1185.49,0,2021-11-30,0,,
910,9664,beauty,62.75,0,2020-12-19,1,1608595200000000000,damaged
911,5925,sports,122.62,0,2020-12-05,0,,
912,8279,beauty,75.73,1,2024-05-26,0,,
913,1610,electronics,384.63,1,2024-01-08,0,,
914,7966,sports,89.18,1,2021-01-21,0,,
915,6181,electronics,821.65,0,2020-01-19,0,,
916,6347,home,74.98,1,2019-01-12,0,,
917,7843,electronics,751.16,1,2020-03-08,0,,
918,2288,home,416.87,0,2022-05-02,0,,
919,1649,home,392.6,0,2020-02-19,0,,
920,6659,beauty,62.33,1,2023-03-11,1,1678752000000000000,changed_mind
921,461,fashion,166.36,1,2021-03-15,0,,
922,6230,electronics,958.59,1,2024-09-09,0,,
923,7500,toys,10.37,0,2022-07-06,0,,
924,6716,sports,226.46,1,2019-01-05,0,,
925,4811,electronics,924.29,0,2019-05-21,0,,
926,1385,beauty,159.11,1,2020-01-11,0,,
927,8682,beauty,32.88,1,2024-02-06,0,,
928,3214,beauty,182.37,0,2023-04-03,1,1681084800000000000,wrong_item
929,5280,beauty,234.41,1,2024-03-28,0,,
930,7423,home,164.6,1,2022-05-10,0,,
931,6695,home,346.85,0,2024-09-02,0,,
932,2073,home,202.81,0,2022-12-30,0,,
933,7814,home,303.97,0,2019-05-25,0,,
934,2494,fashion,81.53,1,2024-05-04,0,,
935,5524,toys,31.26,1,2019-11-08,0,,
936,6559,home,433.72,1,2019-03-11,0,,
937,2086,electronics,941.53,0,2021-07-31,0,,
938,1601,beauty,116.73,0,2021-12-14,0,,
939,431,beauty,141.7,0,2024-05-01,0,,
940,6836,fashion,130.67,0,2020-07-20,0,,
941,8934,sports,247.1,0,2021-08-17,0,,
942,2719,fashion,129.49,0,2021-07-19,0,,
943,8968,fashion,106.55,1,2023-08-03,0,,
944,3218,electronics,1152.11,1,2019-08-15,0,,
945,8076,beauty,236.76,1,2022-07-13,0,,
946,928,sports,52.37,0,2021-08-14,0,,
947,5868,electronics,736.05,0,2024-04-15,0,,
948,4115,sports,134.68,0,2021-01-02,0,,
949,6417,fashion,147.19,0,2019-03-29,0,,
950,3382,sports,32.51,0,2019-09-04,0,,
951,4055,sports,135.0,0,2024-10-02,0,,
952,1128,electronics,484.19,0,2021-09-16,0,,
953,7247,home,104.95,0,2020-02-13,0,,
954,5037,beauty,126.07,0,2024-05-26,0,,
955,9299,home,349.49,1,2024-11-19,0,,
956,3166,beauty,121.27,1,2019-05-04,0,,
957,426,sports,182.4,0,2022-07-14,0,,
958,2294,beauty,185.99,1,2024-12-04,0,,
959,9229,beauty,184.39,0,2021-03-07,0,,
960,6633,fashion,104.73,0,2023-09-19,0,,
961,952,electronics,272.84,0,2021-10-17,0,,
962,7679,toys,25.29,0,2021-08-12,0,,
963,1891,electronics,990.07,0,2021-02-27,0,,
964,456,home,271.09,0,2023-04-04,0,,
965,8243,electronics,891.38,1,2021-05-24,0,,
966,9236,beauty,179.57,0,2020-01-20,0,,
967,9799,fashion,26.19,1,2024-02-06,0,,
968,6498,sports,242.94,0,2021-12-17,0,,
969,711,toys,14.5,0,2022-02-07,1,1644278400000000000,changed_mind
970,7010,electronics,1140.33,1,2023-01-14,0,,
971,8318,fashion,54.46,0,2024-03-04,0,,
972,9805,beauty,163.47,1,2019-10-26,0,,
973,3049,electronics,216.77,0,2021-03-27,0,,
974,4478,sports,270.58,0,2022-08-21,0,,
975,7992,fashion,176.79,1,2022-11-08,0,,
976,2641,sports,60.96,0,2022-12-23,0,,
977,2891,toys,30.71,0,2022-12-01,0,,
978,6225,fashion,22.54,0,2019-01-09,0,,
979,3935,home,402.0,0,2024-12-09,0,,
980,3754,electronics,477.04,0,2023-08-24,0,,
981,4216,toys,51.22,0,2020-11-07,0,,
982,4162,toys,12.75,0,2020-05-08,0,,
983,9030,fashion,134.47,1,2020-06-05,0,,
984,8770,fashion,104.7,1,2022-03-04,0,,
985,1400,sports,222.99,0,2020-12-01,0,,
986,3175,beauty,241.08,1,2020-03-06,0,,
987,4042,toys,16.25,0,2022-05-16,0,,
988,2297,toys,50.47,0,2022-04-13,0,,
989,4287,beauty,201.98,1,2019-10-05,0,,
990,4813,beauty,164.68,1,2020-06-28,1,1595203200000000000,changed_mind
991,3380,electronics,341.53,0,2019-05-02,0,,
992,834,sports,242.77,0,2022-02-21,0,,
993,6090,sports,299.29,0,2022-06-21,0,,
994,4412,toys,77.85,1,2021-03-06,0,,
995,6817,toys,64.43,1,2020-11-08,0,,
996,75,sports,137.07,0,2023-05-02,0,,
997,545,home,195.16,0,2019-07-30,0,,
998,5748,beauty,39.19,0,2020-09-02,0,,
999,5475,beauty,136.56,0,2020-08-09,0,,
1000,8437,beauty,63.69,0,2019-03-22,0,,
1001,2097,beauty,91.21,0,2022-02-11,0,,
1002,5172,toys,72.43,0,2022-02-14,0,,
1003,4672,electronics,1166.95,0,2021-05-03,1,1620864000000000000,late_delivery
1004,5313,home,476.34,0,2022-12-10,0,,
1005,686,home,128.94,1,2019-06-04,0,,
1006,3941,toys,73.06,0,2021-07-25,0,,
1007,5143,home,105.09,0,2022-11-21,0,,
1008,6206,beauty,162.14,0,2020-04-18,0,,
1009,4340,beauty,200.23,1,2021-04-14,0,,
1010,9297,sports,149.49,0,2020-04-07,0,,
1011,7391,electronics,1149.43,1,2023-02-23,0,,
1012,7417,electronics,499.87,0,2019-11-28,0,,
1013,6748,home,282.59,0,2021-06-19,0,,
1014,1401,home,74.71,1,2021-09-14,0,,
1015,2680,electronics,1044.84,1,2022-06-05,1,1656547200000000000,wrong_item
1016,3553,electronics,584.03,0,2023-08-23,0,,
1017,3200,electronics,885.56,1,2021-06-30,0,,
1018,826,fashion,129.16,0,2020-05-23,0,,
1019,2825,home,351.08,0,2019-11-28,0,,
1020,6922,beauty,161.94,0,2022-03-13,0,,
1021,5867,toys,29.43,0,2019-01-29,0,,
1022,2507,home,327.54,0,2019-12-22,0,,
1023,9052,electronics,1159.88,1,2024-12-30,0,,
1024,8014,fashion,153.43,1,2021-07-20,0,,
1025,6689,beauty,50.46,0,2023-09-14,1,1697155200000000000,wrong_item
1026,32,electronics,174.35,0,2023-01-13,0,,
1027,3033,fashion,99.84,1,2021-02-14,0,,
1028,3180,fashion,144.13,1,2023-03-23,0,,
1029,9876,toys,31.97,0,2019-11-26,0,,
1030,2191,home,362.57,0,2024-07-07,0,,
1031,9059,electronics,1128.52,0,2022-06-19,0,,
1032,291,beauty,148.52,0,2020-07-30,0,,
1033,864,sports,88.36,1,2019-06-17,0,,
1034,1229,fashion,166.84,0,2020-10-02,0,,
1035,2330,beauty,152.23,1,2020-10-22,0,,
1036,2799,beauty,134.2,1,2023-05-29,0,,
1037,9400,toys,34.74,0,2019-12-30,0,,
1038,9415,home,234.59,1,2024-09-04,0,,
1039,5181,home,349.88,0,2019-02-21,1,1550793600000000000,late_delivery
1040,5832,beauty,141.44,0,2021-07-22,0,,
1041,7543,home,189.14,0,2022-03-12,1,1647216000000000000,late_delivery
1042,3295,home,382.07,0,2023-12-04,0,,
1043,8648,toys,24.21,0,2022-01-01,1,1641686400000000000,damaged
1044,7873,electronics,362.03,1,2024-04-10,0,,
1045,9005,home,360.36,1,2023-12-23,0,,
1046,3851,electronics,1060.04,0,2023-05-24,0,,
1047,976,home,150.96,0,2021-08-17,1,1630627200000000000,damaged
1048,9943,fashion,50.58,0,2022-12-11,0,,
1049,5130,electronics,853.82,0,2020-08-15,0,,
1050,8896,toys,53.46,0,2021-05-26,0,,
1051,5514,home,245.74,0,2024-01-28,0,,
1052,7318,sports,46.84,0,2019-06-20,0,,
1053,7852,toys,16.42,0,2022-06-01,0,,
1054,1819,sports,237.66,0,2024-06-20,0,,
1055,8814,sports,146.5,0,2020-12-20,0,,
1056,2252,sports,260.23,0,2023-09-25,0,,
1057,6609,sports,180.93,1,2019-06-20,0,,
1058,5105,fashion,119.0,1,2022-11-28,0,,
1059,3878,sports,281.57,1,2020-05-29,0,,
1060,8635,toys,21.52,1,2020-08-13,0,,
1061,71,toys,48.01,1,2023-07-17,0,,
