customer_id,age,gender,country,acquisition_channel,signup_date,customer_status,loyalty_tier,campaign_id,last_active_date
364,57.0,Other,Germany,organic,2022-03-09,repeat,bronze,632,2022-11-20
365,23.0,Other,Spain,organic,2022-07-19,vip,gold,65,2024-11-23
366,,Female,France,social,2019-01-28,one_time,none,281,2021-10-12
367,64.0,Other,Germany,social,2019-11-23,churned,none,795,2022-03-05
368,33.0,Female,Australia,paid_search,2021-04-10,vip,gold,391,2021-07-02
369,20.0,Female,Australia,email,2024-09-21,one_time,none,428,2026-06-21
370,35.0,Other,France,referral,2019-08-12,one_time,none,618,2022-04-28
371,42.0,Female,Germany,social,2020-06-29,one_time,none,107,2020-08-01
372,62.0,Other,Canada,email,2020-09-25,one_time,none,548,2022-01-06
373,61.0,Female,Germany,referral,2023-11-26,one_time,none,659,2024-10-30
374,49.0,Other,Germany,social,2022-03-08,repeat,bronze,262,2024-09-01
375,27.0,Male,Canada,organic,2022-07-24,one_time,none,159,2024-04-16
376,24.0,Female,Canada,paid_search,2020-10-04,one_time,none,265,2021-01-30
377,41.0,Female,France,social,2022-07-11,loyal,silver,468,2023-06-25
378,41.0,Other,Spain,organic,2024-01-28,one_time,none,202,2025-03-07
379,53.0,Female,Spain,social,2022-03-09,loyal,silver,155,2023-12-02
380,19.0,Female,Netherlands,paid_search,2020-10-10,one_time,none,13,2022-03-24
381,68.0,Female,Canada,social,2021-05-09,one_time,none,297,2023-03-31
382,20.0,Male,Netherlands,organic,2019-07-11,repeat,bronze,498,2020-03-30
383,52.0,Female,Netherlands,paid_search,2022-05-13,repeat,bronze,597,2024-12-18
384,61.0,Female,Netherlands,referral,2021-11-28,loyal,silver,792,2022-11-29
385,22.0,Male,Australia,social,2022-12-25,repeat,bronze,245,2024-08-16
386,64.0,Other,UK,social,2024-01-27,loyal,silver,300,2024-08-28
387,19.0,Male,Germany,organic,2021-05-02,one_time,none,362,2022-08-12
388,45.0,Male,Canada,organic,2020-08-08,one_time,none,354,2022-03-16
389,57.0,Male,Netherlands,email,2019-01-16,loyal,silver,521,2019-08-13
390,27.0,Female,Spain,Email,2019-04-08,loyal,silver,386,2019-07-22
391,46.0,Female,UK,organic,2022-03-02,churned,none,759,2024-01-16
392,22.0,Other,France,organic,2021-09-17,repeat,bronze,312,2023-06-21
393,37.0,Other,Canada,referral,2023-01-02,one_time,none,414,2025-07-12
394,29.0,Male,Spain,social,2024-03-08,loyal,silver,278,2025-01-03
395,45.0,Female,France,email,2019-05-28,one_time,none,750,2019-08-20
396,37.0,Female,UK,referral,2022-04-26,vip,gold,715,2024-04-25
397,37.0,Male,Netherlands,email,2022-03-22,loyal,silver,759,2024-08-30
398,23.0,Other,Canada,organic,2023-03-01,repeat,bronze,747,2025-07-24
399,66.0,Female,France,referral,2021-01-19,loyal,silver,593,2021-05-05
400,,Other,Australia,paid_search,2021-04-22,loyal,silver,356,2022-03-13
401,42.0,Male,Netherlands,email,2019-04-26,one_time,none,525,2019-12-30
402,67.0,Female,France,referral,2022-07-11,vip,gold,16,2023-05-13
403,69.0,Female,France,paid_search,2022-11-27,repeat,bronze,45,2024-07-26
404,38.0,Male,Spain,referral,2024-07-26,loyal,silver,321,2026-06-03
405,64.0,Female,UK,paid_search,2020-02-04,one_time,none,651,2022-03-20
406,60.0,Female,US,organic,2020-01-24,loyal,silver,326,2022-02-02
407,43.0,Male,France,email,2022-08-17,one_time,none,148,2023-06-08
408,25.0,Male,UK,email,2021-12-14,one_time,none,355,2024-08-22
409,48.0,Male,Spain,referral,2023-09-05,vip,gold,236,2026-03-22
410,58.0,Female,US,organic,2024-01-26,one_time,none,703,2024-04-07
411,50.0,Male,UK,referral,2021-01-24,one_time,none,613,2022-02-18
412,30.0,Other,France,paid_search,2021-05-22,churned,none,105,2022-02-03
413,55.0,Female,Germany,paid_search,2019-06-23,churned,none,474,2020-03-05
414,35.0,Other,Germany,paid_Search,2024-06-23,repeat,bronze,762,2024-09-23
415,28.0,Female,Australia,organic,2024-06-30,repeat,bronze,396,2025-01-16
416,38.0,Female,Netherlands,referral,2022-02-21,repeat,bronze,446,2024-11-09
417,36.0,Male,UK,organic,2020-08-14,one_time,none,606,2022-10-14
418,49.0,Female,US,email,2023-06-13,one_time,none,220,2025-11-08
419,52.0,Female,US,paid_search,2020-06-16,repeat,bronze,442,2022-08-16
420,63.0,Male,US,paid_search,2020-05-12,loyal,silver,645,2021-04-13
421,23.0,Male,US,organic,2020-09-13,loyal,silver,667,2022-11-01
422,29.0,Male,Netherlands,social,2020-08-21,loyal,silver,28,2022-04-10
423,53.0,Other,Australia,paid_search,2023-04-30,one_time,none,794,2025-04-11
424,,Male,Canada,email,2024-02-27,repeat,bronze,475,2026-10-03
425,33.0,Other,UK,social,2021-09-17,one_time,none,628,2021-11-19
426,28.0,Male,Canada,email,2019-09-03,repeat,bronze,305,2022-01-06
427,51.0,Male,France,email,2022-11-09,repeat,bronze,746,2024-09-10
428,46.0,Other,Spain,paid_search,2020-05-12,loyal,silver,405,2020-10-18
429,53.0,Female,UK,referral,2023-05-16,one_time,none,513,2024-07-12
430,21.0,Female,Germany,social,2022-02-21,one_time,none,502,2022-08-20
431,27.0,Other,Netherlands,organic,2021-09-27,one_time,none,348,2023-08-12
432,59.0,Female,Netherlands,organic,2019-01-21,loyal,silver,240,2020-11-10
433,61.0,Female,Netherlands,email,2021-06-17,repeat,bronze,570,2023-07-02
434,30.0,Female,Canada,social,2022-12-07,one_time,none,695,2024-01-24
435,26.0,Other,US,paid_search,2020-10-15,one_time,none,337,2022-11-30
436,59.0,Male,US,email,2020-02-17,repeat,bronze,26,2020-04-03
437,54.0,Other,France,social,2024-08-13,one_time,none,409,2026-04-28
438,56.0,Female,Germany,social,2023-01-12,loyal,silver,77,2023-02-24
439,27.0,Female,Canada,organic,2020-03-12,repeat,bronze,217,2020-06-30
440,52.0,Male,Netherlands,referral,2020-01-17,one_time,none,328,2020-09-09
441,34.0,Male,Netherlands,email,2024-01-09,one_time,none,774,2024-08-29
442,45.0,Other,US,organic,2019-05-15,churned,none,23,2020-06-26
443,31.0,Male,Australia,organic,2021-07-06,one_time,none,756,2023-09-27
444,19.0,Other,Canada,paid_search,2024-12-16,one_time,none,670,2026-07-12
445,20.0,Male,Netherlands,organic,2020-05-04,loyal,silver,718,2020-06-25
446,66.0,Female,Germany,social,2019-08-28,vip,gold,310,2021-06-01
447,43.0,Other,Canada,social,2022-04-26,churned,none,599,2022-11-03
448,57.0,Other,UK,organic,2020-11-27,loyal,silver,267,2022-08-28
449,23.0,Male,UK,social,2022-10-12,one_time,none,415,2023-04-03
450,19.0,Other,Spain,paid_Search,2022-06-06,one_time,none,646,2025-01-20
451,25.0,Female,Germany,social,2022-11-02,loyal,silver,267,2023-03-15
452,20.0,Female,Netherlands,social,2023-04-25,repeat,bronze,333,2024-06-09
453,19.0,Other,US,social,2024-10-22,repeat,bronze,780,2026-02-18
454,25.0,Female,France,referral,2024-05-23,vip,gold,450,2025-08-12
455,30.0,Other,UK,paid_search,2019-04-14,one_time,none,565,2020-04-01
456,47.0,Male,Spain,social,2019-09-17,repeat,bronze,611,2020-04-04
457,25.0,Female,Canada,social,2023-11-11,one_time,none,247,2025-07-08
458,68.0,Male,France,social,2021-09-01,repeat,bronze,36,2023-10-26
459,18.0,Male,France,paid_search,2022-05-19,one_time,none,401,2024-01-21
460,25.0,Male,Canada,social,2019-08-24,one_time,none,28,2020-06-22
461,55.0,Male,Australia,social,2020-09-19,one_time,none,220,2022-01-13
462,50.0,Male,US,organic,2019-05-28,repeat,bronze,406,2021-11-23
463,38.0,Male,UK,organic,2021-09-24,repeat,bronze,614,2022-02-25
464,28.0,Female,Netherlands,paid_search,2024-03-24,repeat,bronze,775,2025-05-10
465,21.0,Female,Germany,email,2019-01-18,churned,none,271,2019-12-30
466,,Male,France,paid_search,2020-10-09,one_time,none,736,2023-02-28
467,,Female,Australia,paid_search,2024-03-21,one_time,none,651,2024-08-04
468,62.0,Female,Australia,email,2021-05-30,loyal,silver,792,2023-04-19
469,33.0,Female,UK,referral,2023-02-21,one_time,none,511,2025-09-14
470,52.0,Female,Germany,paid_search,2024-02-25,churned,none,286,2025-07-01
471,,Female,UK,paid_search,2021-07-19,one_time,none,454,2022-10-21
472,42.0,Male,France,organic,2022-05-14,churned,none,762,2024-05-16
473,63.0,Female,Canada,social,2019-08-30,one_time,none,317,2020-08-30
474,,Female,UK,referral,2024-05-02,loyal,silver,590,2026-06-08
475,51.0,Female,France,organic,2020-05-06,repeat,bronze,297,2022-06-28
476,,Male,Netherlands,social,2023-10-24,churned,none,338,2025-04-01
477,35.0,Other,Australia,referral,2023-11-27,one_time,none,307,2024-12-22
478,60.0,Other,Germany,email,2023-07-26,repeat,bronze,428,2025-10-28
479,22.0,Female,UK,paid_search,2024-11-17,churned,none,351,2026-02-21
480,28.0,Other,Spain,organic,2020-12-10,repeat,bronze,511,2022-11-14
481,40.0,Other,Canada,Email,2021-03-16,repeat,bronze,525,2022-09-16
482,45.0,Other,Netherlands,social,2023-10-17,repeat,bronze,492,2026-03-23
483,50.0,Other,Spain,organic,2019-11-04,repeat,bronze,594,2021-01-12
484,54.0,Male,France,social,2020-04-16,repeat,bronze,9,2021-05-27
485,55.0,Other,Canada,social,2020-06-11,repeat,bronze,497,2020-12-09
486,52.0,Female,Australia,referral,2022-12-14,vip,gold,725,2023-11-30
487,,Other,US,email,2020-08-03,one_time,none,560,2022-05-01
488,38.0,Other,Canada,paid_search,2020-08-11,one_time,none,561,2021-04-11
489,40.0,Other,Canada,organic,2023-02-25,churned,none,440,2024-10-22
490,30.0,Female,Canada,referral,2022-11-09,loyal,silver,552,2023-02-11
491,35.0,Male,Germany,organic,2020-07-26,repeat,bronze,792,2023-02-03
492,28.0,Other,Canada,paid_search,2021-05-28,repeat,bronze,738,2022-03-23
493,21.0,Female,Spain,email,2023-11-12,one_time,none,108,2025-05-31
494,58.0,Male,Australia,paid_search,2022-06-26,one_time,none,245,2022-11-02
495,,Male,UK,organic,2019-09-20,repeat,bronze,255,2020-02-01
496,,Female,France,referral,2024-12-08,one_time,none,33,2025-05-17
497,50.0,Female,Spain,social,2020-10-03,repeat,bronze,23,2021-11-25
498,57.0,Other,Netherlands,paid_search,2023-07-02,one_time,none,566,2024-06-16
499,25.0,Male,Netherlands,organic,2020-04-04,churned,none,49,2021-07-15
500,40.0,Other,Canada,social,2021-02-17,churned,none,462,2021-04-06
501,18.0,Male,Spain,organic,2024-01-29,repeat,bronze,590,2024-10-09
502,40.0,Male,Germany,email,2019-06-19,repeat,bronze,336,2021-03-27
503,41.0,Male,Spain,paid_search,2023-01-23,one_time,none,358,2024-09-09
504,48.0,Other,France,email,2022-07-31,loyal,silver,122,2023-12-02
505,24.0,Other,Germany,paid_search,2023-07-04,repeat,bronze,444,2024-08-30
506,22.0,Female,Spain,paid_search,2020-01-01,one_time,none,359,2020-09-12
507,55.0,Male,Netherlands,organic,2023-11-08,vip,gold,602,2026-06-06
508,26.0,Female,Germany,organic,2022-11-23,loyal,silver,346,2023-12-17
509,53.0,Female,UK,organic,2023-11-28,vip,gold,193,2025-03-01
510,42.0,Female,Netherlands,paid_search,2024-10-07,repeat,bronze,416,2027-05-19
511,27.0,Other,Spain,paid_search,2022-11-07,repeat,bronze,377,2022-12-21
512,30.0,Other,Spain,social,2023-08-27,repeat,bronze,463,2025-04-07
513,51.0,Other,UK,paid_search,2024-01-27,vip,gold,756,2025-12-07
514,26.0,Other,Australia,social,2021-08-23,loyal,silver,661,2023-03-21
515,42.0,Female,France,referral,2022-04-08,one_time,none,146,2024-11-24
516,61.0,Female,UK,referral,2022-11-28,one_time,none,478,2024-02-14
517,52.0,Female,Netherlands,organic,2024-05-01,one_time,none,653,2025-05-20
518,29.0,Female,Canada,referral,2023-03-04,loyal,silver,408,2024-07-02
519,,Female,Spain,social,2021-06-14,churned,none,286,2023-07-05
520,49.0,Female,Australia,email,2020-07-18,one_time,none,111,2022-01-29
521,,Male,Canada,paid_search,2024-06-20,repeat,bronze,620,2025-01-31
522,19.0,Other,France,email,2024-08-28,one_time,none,793,2027-01-12
523,67.0,Other,Netherlands,social,2022-02-01,churned,none,50,2022-06-25
524,30.0,Male,Canada,organic,2023-05-11,loyal,silver,14,2024-07-30
525,20.0,Other,Netherlands,referral,2023-09-14,loyal,silver,134,2024-09-29
526,47.0,Other,UK,referral,2024-01-01,repeat,bronze,588,2024-04-14
527,64.0,Female,Spain,organic,2021-05-22,repeat,bronze,596,2023-04-13
528,61.0,Male,France,email,2023-02-18,one_time,none,343,2023-04-24
529,49.0,Female,Germany,organic,2021-04-20,one_time,none,670,2022-01-16
530,27.0,Female,Netherlands,email,2023-01-27,loyal,silver,286,2024-12-19
531,44.0,Male,UK,social,2024-11-08,loyal,silver,314,2025-02-08
532,53.0,Female,US,social,2022-02-04,churned,none,606,2023-12-31
533,34.0,Male,US,referral,2020-11-04,churned,none,297,2022-04-26
534,37.0,Other,Netherlands,email,2024-06-01,repeat,bronze,606,2025-01-04
535,54.0,Other,Canada,social,2019-01-22,loyal,silver,569,2021-02-24
536,37.0,Female,Germany,paid_Search,2021-09-06,vip,gold,164,2022-01-06
537,54.0,Female,Spain,referral,2022-03-16,loyal,silver,497,2022-04-19
538,27.0,Male,Canada,social,2021-06-23,one_time,none,610,2022-10-03
539,34.0,Male,Australia,email,2022-08-24,repeat,bronze,16,2023-03-07
540,41.0,Female,Netherlands,social,2021-10-29,one_time,none,344,2023-02-16
541,21.0,Female,Australia,paid_search,2024-11-02,churned,none,78,2024-12-26
542,36.0,Other,UK,email,2022-05-15,repeat,bronze,346,2023-11-03
543,39.0,Female,US,referral,2021-11-21,one_time,none,72,2022-03-28
544,48.0,Other,Spain,referral,2019-05-02,repeat,bronze,270,2020-02-23
545,53.0,Male,Netherlands,organic,2023-03-07,repeat,bronze,287,2025-01-26
546,35.0,Male,Germany,social,2024-09-09,one_time,none,66,2025-11-05
547,,Female,Canada,organic,2023-04-01,one_time,none,68,2025-06-02
548,34.0,Other,Germany,social,2019-11-16,repeat,bronze,193,2021-08-02
549,28.0,Female,Spain,referral,2020-03-07,repeat,bronze,55,2021-01-15
550,69.0,Female,Germany,referral,2021-07-02,loyal,silver,379,2023-06-15
551,60.0,Female,Australia,referral,2021-07-06,repeat,bronze,168,2023-08-07
552,23.0,Male,Germany,referral,2024-06-05,loyal,silver,409,2024-10-21
553,36.0,Female,US,email,2022-03-16,repeat,bronze,508,2022-05-11
554,22.0,Male,France,organic,2023-05-29,repeat,bronze,537,2025-07-24
555,38.0,Male,France,paid_search,2024-11-16,loyal,silver,643,2025-02-08
556,21.0,Other,US,email,2019-07-23,repeat,bronze,102,2020-01-01
557,18.0,Female,UK,social,2020-04-14,one_time,none,794,2020-07-04
558,61.0,Other,France,organic,2020-02-29,one_time,none,422,2021-08-04
559,53.0,Female,Australia,social,2020-01-16,loyal,silver,775,2022-03-20
560,24.0,Female,Spain,paid_search,2022-06-25,repeat,bronze,478,2024-09-12
561,33.0,Other,US,organic,2019-02-16,repeat,bronze,120,2020-01-09
562,30.0,Male,Canada,social,2022-05-20,one_time,none,743,2023-07-22
563,60.0,Female,Germany,organic,2023-03-15,one_time,none,291,2024-11-24
564,38.0,Male,Germany,paid_search,2023-04-10,one_time,none,488,2023-05-27
565,49.0,Other,Spain,referral,2023-01-20,one_time,none,161,2025-05-16
566,59.0,Female,UK,referral,2021-08-08,repeat,bronze,673,2023-10-16
567,38.0,Other,Netherlands,paid_search,2024-06-07,one_time,none,78,2026-11-08
568,54.0,Other,Germany,organic,2024-10-01,repeat,bronze,38,2026-07-11
569,38.0,Male,Canada,organic,2022-08-12,vip,gold,394,2025-03-07
570,50.0,Other,US,organic,2020-09-08,one_time,none,441,2023-05-29
571,24.0,Male,UK,referral,2020-07-18,repeat,bronze,540,2022-02-26
572,51.0,Other,UK,organic,2023-02-03,loyal,silver,462,2023-11-05
573,34.0,Female,Australia,paid_search,2021-05-09,one_time,none,612,2022-10-23
574,18.0,Male,US,organic,2019-04-17,repeat,bronze,294,2019-08-13
575,19.0,Other,Canada,social,2023-01-09,loyal,silver,400,2023-08-29
576,41.0,Female,France,email,2021-02-14,vip,gold,636,2023-10-17
577,,Other,Netherlands,organic,2020-12-02,one_time,none,92,2021-08-28
578,49.0,Female,Netherlands,social,2019-03-29,vip,gold,767,2020-08-29
579,63.0,Other,Spain,referral,2021-10-30,repeat,bronze,609,2024-01-17
580,32.0,Female,Germany,referral,2019-08-07,one_time,none,6,2019-09-18
581,58.0,Female,UK,paid_search,2022-09-04,repeat,bronze,681,2024-07-13
582,42.0,Other,Spain,social,2019-10-08,churned,none,271,2020-09-16
583,50.0,Other,Australia,social,2024-03-08,repeat,bronze,620,2026-02-20
584,40.0,Female,Germany,email,2019-11-27,one_time,none,559,2022-01-06
585,,Female,Spain,social,2024-05-24,repeat,bronze,99,2025-01-06
586,45.0,Male,Canada,organic,2022-07-07,one_time,none,526,2023-04-05
587,64.0,Female,Spain,paid_search,2023-12-02,one_time,none,194,2025-05-21
588,59.0,Female,France,paid_search,2019-03-27,one_time,none,157,2019-06-07
589,24.0,Male,Germany,email,2022-01-09,one_time,none,666,2023-01-03
590,67.0,Female,UK,social,2023-12-04,one_time,none,115,2026-03-03
591,18.0,Male,Spain,social,2023-02-14,one_time,none,396,2024-10-26
592,65.0,Female,Australia,email,2024-01-31,repeat,bronze,770,2025-05-03
593,49.0,Other,Australia,organic,2019-01-09,one_time,none,657,2021-04-08
594,,Male,Australia,referral,2019-08-14,one_time,none,522,2021-09-25
595,51.0,Female,US,email,2019-02-19,loyal,silver,214,2020-11-22
596,44.0,Other,UK,social,2021-01-24,repeat,bronze,745,2021-08-03
597,42.0,Female,Australia,referral,2024-08-13,repeat,bronze,683,2026-06-29
598,52.0,Male,UK,social,2022-07-30,one_time,none,533,2025-04-13
599,55.0,Other,France,social,2024-03-04,one_time,none,15,2025-12-14
600,28.0,Male,Canada,paid_search,2021-07-17,one_time,none,419,2022-10-24
601,39.0,Female,US,referral,2020-08-25,one_time,none,368,2021-05-14
602,45.0,Female,UK,referral,2023-10-09,one_time,none,638,2024-02-26
603,52.0,Male,Germany,paid_search,2019-07-12,one_time,none,213,2022-02-23
604,28.0,Female,UK,referral,2019-04-07,one_time,none,700,2021-11-25
605,61.0,Other,Germany,email,2023-08-29,one_time,none,684,2024-05-16
606,50.0,Female,US,email,2019-10-06,repeat,bronze,759,2022-06-13
607,57.0,Other,Netherlands,organic,2020-08-22,one_time,none,5,2022-10-10
608,37.0,Other,Netherlands,Email,2022-02-07,one_time,none,231,2024-02-15
609,21.0,Other,Australia,referral,2019-01-14,repeat,bronze,201,2019-11-12
610,52.0,Male,Australia,social,2020-07-29,repeat,bronze,402,2022-04-17
611,31.0,Male,Netherlands,organic,2019-06-17,one_time,none,149,2021-09-30
612,52.0,Other,US,email,2024-06-28,loyal,silver,584,2024-09-06
613,50.0,Other,Netherlands,email,2021-11-17,repeat,bronze,492,2023-06-29
614,44.0,Female,Australia,Email,2024-07-02,one_time,none,226,2025-11-09
615,25.0,Other,Australia,email,2020-06-03,loyal,silver,586,2023-01-12
616,37.0,Female,US,organic,2024-01-25,vip,gold,169,2024-05-10
617,,Other,US,email,2019-06-21,one_time,none,761,2021-06-09
618,26.0,Male,Netherlands,organic,2024-02-07,one_time,none,792,2025-07-10
619,36.0,Female,Spain,referral,2021-11-24,loyal,silver,152,2024-01-31
620,53.0,Female,UK,Email,2024-10-06,repeat,bronze,224,2025-03-01
621,69.0,Other,Canada,email,2024-10-29,one_time,none,504,2026-02-04
622,58.0,Female,UK,social,2023-06-04,one_time,none,737,2023-07-22
623,21.0,Female,UK,paid_Search,2021-02-10,one_time,none,550,2022-10-03
624,63.0,Other,Netherlands,referral,2019-07-21,repeat,bronze,44,2020-03-02
625,66.0,Other,Germany,paid_search,2022-08-20,repeat,bronze,697,2024-05-29
626,38.0,Male,Spain,social,2024-09-15,one_time,none,504,2026-01-08
627,54.0,Male,Canada,referral,2020-01-14,repeat,bronze,241,2021-04-12
628,26.0,Other,UK,paid_search,2021-07-17,repeat,bronze,351,2022-09-13
629,,Male,Netherlands,social,2022-11-01,one_time,none,722,2023-09-10
630,29.0,Other,UK,email,2019-07-27,one_time,none,23,2019-09-28
631,43.0,Female,Spain,referral,2023-01-03,repeat,bronze,636,2023-11-23
632,68.0,Male,Canada,email,2024-11-06,loyal,silver,598,2025-08-13
633,21.0,Female,France,referral,2021-04-05,repeat,bronze,43,2023-02-01
634,20.0,Female,Spain,Email,2020-03-15,repeat,bronze,466,2021-03-18
635,44.0,Male,Spain,Email,2024-06-12,one_time,none,40,2026-03-21
636,35.0,Female,US,email,2019-06-25,repeat,bronze,303,2020-10-06
637,25.0,Female,UK,organic,2020-02-11,repeat,bronze,681,2020-09-07
638,46.0,Other,Spain,email,2024-11-05,one_time,none,175,2026-08-18
639,65.0,Male,Canada,referral,2022-01-03,one_time,none,532,2022-09-17
640,55.0,Male,Australia,email,2023-10-07,one_time,none,461,2025-07-30
641,37.0,Female,Netherlands,referral,2019-07-13,one_time,none,621,2021-04-21
642,66.0,Female,Germany,organic,2024-11-24,one_time,none,193,2026-09-27
643,26.0,Male,UK,organic,2021-08-25,one_time,none,244,2021-10-16
644,41.0,Other,Netherlands,Email,2023-08-13,one_time,none,280,2025-06-29
645,56.0,Other,Australia,email,2020-10-29,one_time,none,740,2021-10-20
646,28.0,Female,Canada,organic,2023-11-29,loyal,silver,36,2024-05-30
647,57.0,Male,Canada,referral,2021-04-29,repeat,bronze,557,2023-02-06
